Time,GLOBAL time,Water Temperature,Oil Temperature,num sats
499251467,11/10/24_10:9:8.520,1756,1794,201326592
500251463,11/10/24_10:9:9.500,1755,1798,201326592
501260094,11/10/24_10:9:10.520,1755,1799,201326592
502259467,11/10/24_10:9:11.520,1754,1799,201326592
503259468,11/10/24_10:9:12.520,1753,1800,201326592
504259467,11/10/24_10:9:13.520,1751,1800,201326592
505259466,11/10/24_10:9:14.520,1749,1799,201326592
506259468,11/10/24_10:9:15.520,1747,1798,201326592
507264202,11/10/24_10:9:16.520,1745,1798,201326592
508263467,11/10/24_10:9:17.520,1743,1797,201326592
509263464,11/10/24_10:9:18.520,1742,1797,201326592
510263463,11/10/24_10:9:19.520,1740,1797,201326592
511263466,11/10/24_10:9:20.480,1738,1796,201326592
512263466,11/10/24_10:9:21.520,1736,1797,201326592
513267455,11/10/24_10:9:22.540,1735,1797,201326592
514267467,11/10/24_10:9:23.539,1735,1798,201326592
515267463,11/10/24_10:9:24.519,1733,1798,201326592
516267466,11/10/24_10:9:25.540,1733,1799,201326592
517267472,11/10/24_10:9:26.540,1732,1800,201326592
518267471,11/10/24_10:9:27.540,1731,1800,201326592
519277417,11/10/24_10:9:28.540,1731,1802,201326592
520277474,11/10/24_10:9:29.540,1730,1803,184549376
521277472,11/10/24_10:9:30.540,1730,1805,201326592
522277466,11/10/24_10:9:31.540,1729,1805,201326592
523277466,11/10/24_10:9:32.540,1729,1807,201326592
524277467,11/10/24_10:9:33.540,1729,1807,201326592
525286354,11/10/24_10:9:34.560,1728,1808,201326592
526286470,11/10/24_10:9:35.560,1727,1808,201326592
527286467,11/10/24_10:9:36.560,1727,1809,201326592
528287467,11/10/24_10:9:37.560,1727,1809,201326592
529287466,11/10/24_10:9:38.560,1725,1809,201326592
530287469,11/10/24_10:9:39.560,1724,1809,201326592
531295761,11/10/24_10:9:40.540,1724,1810,201326592
532295468,11/10/24_10:9:41.540,1723,1810,201326592
533295467,11/10/24_10:9:42.540,1722,1810,201326592
534295466,11/10/24_10:9:43.560,1721,1810,201326592
535295468,11/10/24_10:9:44.560,1720,1810,201326592
536295468,11/10/24_10:9:45.560,1718,1811,201326592
537304601,11/10/24_10:9:46.560,1717,1811,201326592
538304471,11/10/24_10:9:47.560,1716,1811,201326592
539304467,11/10/24_10:9:48.560,1714,1812,201326592
540304467,11/10/24_10:9:49.560,1712,1813,201326592
541304470,11/10/24_10:9:50.560,1710,1813,201326592
542304475,11/10/24_10:9:51.560,1708,1813,201326592
543312917,11/10/24_10:9:52.580,1707,1813,201326592
544312463,11/10/24_10:9:53.580,1704,1814,201326592
545312463,11/10/24_10:9:54.560,1702,1815,201326592
546312463,11/10/24_10:9:55.560,1700,1815,201326592
547312463,11/10/24_10:9:56.560,1698,1816,201326592
548312466,11/10/24_10:9:57.560,1696,1816,201326592
549317237,11/10/24_10:9:58.580,1694,1817,201326592
550316469,11/10/24_10:9:59.580,1691,1817,201326592
551316470,11/10/24_10:10:0.580,1689,1818,201326592
552316466,11/10/24_10:10:1.580,1687,1819,201326592
553316469,11/10/24_10:10:2.580,1685,1820,201326592
554316473,11/10/24_10:10:3.580,1683,1821,201326592
555324403,11/10/24_10:10:4.580,1681,1821,201326592
556324467,11/10/24_10:10:5.580,1679,1822,201326592
557324468,11/10/24_10:10:6.580,1677,1823,201326592
558325467,11/10/24_10:10:7.580,1675,1823,201326592
559325477,11/10/24_10:10:8.580,1674,1823,201326592
560325469,11/10/24_10:10:9.580,1672,1824,201326592
561333159,11/10/24_10:10:10.580,1670,1824,201326592
562332463,11/10/24_10:10:11.560,1667,1826,201326592
563332464,11/10/24_10:10:12.580,1666,1826,201326592
564332474,11/10/24_10:10:13.580,1664,1826,201326592
565332467,11/10/24_10:10:14.600,1662,1827,201326592
566332466,11/10/24_10:10:15.600,1661,1828,201326592
